Label,ByteRange0,ByteRange1,ByteRange2,ByteRange3,ByteRange4,ByteRange5,ByteRange6,ByteRange7,ByteRange8,ByteRange9,ByteRange10,ByteRange11,AggregateByteValue
103,114,111,111,109,0,0,0,0,0,0,0,0,0.019693853350851737
103,116,121,112,101,0,0,0,0,0,0,0,0,0.019692005136068075
103,102,111,117,110,100,0,0,0,0,0,0,0,0.019689871008234758
103,104,111,116,101,108,0,0,0,0,0,0,0,0.019687737407337553
103,112,108,101,97,115,101,0,0,0,0,0,0,0.01968532992708772
103,115,101,108,101,99,116,0,0,0,0,0,0,0.019682896152969743
103,100,105,102,102,101,114,101,110,116,0,0,0,0.019679688321184562
103,114,111,111,109,0,0,0,0,0,0,0,0,0.019677865628452196
103,100,97,116,101,115,0,0,0,0,0,0,0,0.019675784517944273
103,104,111,116,101,108,0,0,0,0,0,0,0,0.01967365447686905
103,99,111,109,109,111,110,0,0,0,0,0,0,0.0196711837007644
103,101,114,114,111,114,115,109,115,116,101,114,114,0.019666864991212382
103,116,110,111,119,101,114,114,111,114,97,116,116,0.019662657289924248
103,115,117,112,112,108,105,101,114,101,114,114,111,0.019658396542535716
103,99,111,109,109,111,110,0,0,0,0,0,0,0.019655931132850378
103,101,114,114,111,114,115,0,0,0,0,0,0,0.01965337680624616
103,109,115,116,101,114,114,111,114,0,0,0,0,0.019650200431417797
103,115,117,112,112,108,105,101,114,101,114,114,111,0.019645948877567043
103,116,110,111,119,101,114,114,111,114,97,116,116,0.019641755160017153
103,105,110,99,111,114,114,101,99,116,0,0,0,0.019638485574891493
103,120,109,108,0,0,0,0,0,0,0,0,0,0.01963706690526151
103,102,111,114,109,97,116,0,0,0,0,0,0,0.0196346084776864
103,112,108,101,97,115,101,0,0,0,0,0,0,0.01963221783514303
103,99,104,101,99,107,0,0,0,0,0,0,0,0.01963023410378236
103,109,105,115,115,105,110,103,0,0,0,0,0,0.01962745034207867
103,101,108,101,109,101,110,116,115,0,0,0,0,0.01962443246530607
103,111,100,100,0,0,0,0,0,0,0,0,0,0.01962313220107536
103,99,104,97,114,97,99,116,101,114,115,0,0,0.019619748296389638
103,105,110,99,111,114,114,101,99,116,0,0,0,0.01961648809117587
103,102,111,114,109,97,116,0,0,0,0,0,0,0.019614035917716374
103,98,101,100,0,0,0,0,0,0,0,0,0,0.019612790799227085
103,116,121,112,101,0,0,0,0,0,0,0,0,0.019610961094745
103,112,114,101,102,101,114,101,110,99,101,0,0,0.019607587203664643
103,105,110,99,111,114,114,101,99,116,0,0,0,0.01960433221300919
103,118,97,108,117,101,0,0,0,0,0,0,0,0.01960221715994339
103,115,116,97,114,0,0,0,0,0,0,0,0,0.019600425425055766
103,114,97,116,105,110,103,0,0,0,0,0,0,0.019597995887251616
103,105,110,118,97,108,105,100,0,0,0,0,0,0.019595307987176753
103,101,120,112,105,114,101,100,0,0,0,0,0,0.01959257649043282
103,99,111,100,101,0,0,0,0,0,0,0,0,0.019590924710932017
103,105,110,118,101,110,116,111,114,121,0,0,0,0.019587512145586728
103,115,111,117,114,99,101,0,0,0,0,0,0,0.019585033102358484
103,105,110,102,111,114,109,97,116,105,111,110,0,0.01958136600003178
103,109,105,115,109,97,116,99,104,0,0,0,0,0.019578397136635256
103,109,105,110,105,109,117,109,0,0,0,0,0,0.019575622690210487
103,110,117,109,98,101,114,0,0,0,0,0,0,0.019573182890927063
103,110,105,103,104,116,115,0,0,0,0,0,0,0.019570726053218346
103,114,101,113,117,105,114,101,100,0,0,0,0,0.01956771240244064
103,109,117,115,116,0,0,0,0,0,0,0,0,0.01956586148783479
103,115,117,112,112,108,121,0,0,0,0,0,0,0.019563264898018132
103,99,104,105,108,100,114,101,110,0,0,0,0,0.019560360495960764
103,97,103,101,0,0,0,0,0,0,0,0,0,0.019559114361802802
103,110,111,114,101,115,117,108,116,115,102,111,117,0.019554938837511665
103,118,97,99,97,110,99,121,0,0,0,0,0,0.019552274580336003
103,112,108,101,97,115,101,0,0,0,0,0,0,0.019549908362989928
103,116,114,121,0,0,0,0,0,0,0,0,0,0.019548442464550814
103,100,105,102,102,101,114,101,110,116,0,0,0,0.019545292428469817
103,100,97,116,101,115,0,0,0,0,0,0,0,0.01954324569594424
103,110,101,97,114,98,121,0,0,0,0,0,0,0.01954085112808577
103,104,111,116,101,108,115,0,0,0,0,0,0,0.019538395338161648
103,102,111,117,110,100,0,0,0,0,0,0,0,0.019536301638976204
103,100,97,116,97,98,97,115,101,0,0,0,0,0.01953349585184069
103,112,114,105,99,101,109,105,115,109,97,116,99,0.019529669676381395
103,112,108,101,97,115,101,0,0,0,0,0,0,0.01952731018309928
103,101,110,116,101,114,0,0,0,0,0,0,0,0.01952521060666026
103,99,105,116,121,0,0,0,0,0,0,0,0,0.01952343985142207
103,97,110,100,111,114,0,0,0,0,0,0,0,0.019521385354678556
103,115,116,97,116,101,0,0,0,0,0,0,0,0.019519273984755163
103,110,97,109,101,0,0,0,0,0,0,0,0,0.01951761031809453
103,115,101,97,114,99,104,0,0,0,0,0,0,0.019515271855643192
103,112,108,101,97,115,101,0,0,0,0,0,0,0.019512916420053657
103,101,110,116,101,114,0,0,0,0,0,0,0,0.019510820381286507
103,118,97,108,105,100,0,0,0,0,0,0,0,0.019508786564178784
103,99,111,117,110,116,114,121,0,0,0,0,0,0.019505930572532304
103,99,111,100,101,0,0,0,0,0,0,0,0,0.019504295925793582
103,112,108,101,97,115,101,0,0,0,0,0,0,0.019501943606064522
103,101,110,116,101,114,0,0,0,0,0,0,0,0.019499850284324296
103,118,97,108,105,100,0,0,0,0,0,0,0,0.019497819108126088
103,104,111,116,101,108,0,0,0,0,0,0,0,0.01949573559949267
103,112,108,101,97,115,101,0,0,0,0,0,0,0.0194933856963822
103,101,110,116,101,114,0,0,0,0,0,0,0,0.01949129448174281
103,118,97,108,105,100,0,0,0,0,0,0,0,0.019489265353633784
103,115,116,97,116,101,0,0,0,0,0,0,0,0.019487161956183514
103,99,111,100,101,0,0,0,0,0,0,0,0,0.01948553085858196
103,112,108,101,97,115,101,0,0,0,0,0,0,0.01948318382514174
103,110,97,114,114,111,119,0,0,0,0,0,0,0.01948070124628363
103,115,101,97,114,99,104,0,0,0,0,0,0,0.01947837316260007
103,101,110,116,101,114,105,110,103,0,0,0,0,0.019475416755826667
103,97,100,100,105,116,105,111,110,97,108,0,0,0.019472130046258307
103,99,114,105,116,101,114,105,97,0,0,0,0,0.019469215614548376
103,112,108,101,97,115,101,0,0,0,0,0,0,0.019466873392233595
103,110,97,114,114,111,119,0,0,0,0,0,0,0.019464395880228295
103,115,101,97,114,99,104,0,0,0,0,0,0,0.01946207257014378
103,101,110,116,101,114,105,110,103,0,0,0,0,0.019459122443463376
103,100,101,115,116,105,110,97,116,105,111,110,0,0.01945553557410783
103,105,110,102,111,114,109,97,116,105,111,110,0,0.019451933103645767
103,108,97,116,105,116,117,100,101,0,0,0,0,0.0194489870884273
103,108,111,110,103,105,116,117,100,101,0,0,0,0.019445790512504255
103,115,101,97,114,99,104,101,115,0,0,0,0,0.01944290814153546
103,112,108,101,97,115,101,0,0,0,0,0,0,0.019440573803221256
103,110,97,114,114,111,119,0,0,0,0,0,0,0.019438104594921405
103,115,101,97,114,99,104,0,0,0,0,0,0,0.019435789107228877
103,115,112,101,99,105,102,121,105,110,103,0,0,0.0194324155088468
103,112,97,114,97,109,101,116,101,114,115,0,0,0.019429030435870364
103,112,108,101,97,115,101,0,0,0,0,0,0,0.019426700214524993
103,110,97,114,114,111,119,0,0,0,0,0,0,0.01942423534223365
103,115,101,97,114,99,104,0,0,0,0,0,0,0.01942192393937079
103,101,110,116,101,114,105,110,103,0,0,0,0,0.019418989468765725
103,99,105,116,121,0,0,0,0,0,0,0,0,0.019417241076460465
103,110,97,109,101,0,0,0,0,0,0,0,0,0.0194155976873482
103,112,108,101,97,115,101,0,0,0,0,0,0,0.019413271286940165
103,112,114,111,118,105,100,101,0,0,0,0,0,0.019410567175291604
103,99,104,101,99,107,105,110,0,0,0,0,0,0.019408020836466873
103,100,97,116,101,0,0,0,0,0,0,0,0,0.019406392314820137
103,99,111,110,102,105,114,109,97,116,105,111,110,0.019402704231698705
103,110,117,109,98,101,114,0,0,0,0,0,0,0.019400316366940777
103,115,101,97,114,99,104,0,0,0,0,0,0,0.01939801188115258
103,112,108,101,97,115,101,0,0,0,0,0,0,0.019395690644070564
103,112,114,111,118,105,100,101,0,0,0,0,0,0.019392992627064003
103,108,97,116,105,116,117,100,101,0,0,0,0,0.01939006914087945
103,100,101,99,105,109,97,108,0,0,0,0,0,0.019387555616535896
103,99,111,111,114,100,105,110,97,116,101,0,0,0.019384243210494725
103,115,101,97,114,99,104,0,0,0,0,0,0,0.01938194340483552
103,112,108,101,97,115,101,0,0,0,0,0,0,0.019379626878480733
103,112,114,111,118,105,100,101,0,0,0,0,0,0.01937693442182589
103,108,111,110,103,105,116,117,100,101,0,0,0,0.019373768342982014
103,100,101,99,105,109,97,108,0,0,0,0,0,0.019371260133569736
103,99,111,111,114,100,105,110,97,116,101,0,0,0.019367955153900426
103,115,101,97,114,99,104,0,0,0,0,0,0,0.019365660105929647
103,112,108,101,97,115,101,0,0,0,0,0,0,0.01936334836838266
103,112,114,111,118,105,100,101,0,0,0,0,0,0.01936066156378166
103,100,101,99,105,109,97,108,0,0,0,0,0,0.019358157600254732
103,108,97,116,105,116,117,100,101,0,0,0,0,0.01935524746521232
103,108,111,110,103,105,116,117,100,101,0,0,0,0.019352090598880933
103,99,111,111,114,100,105,110,97,116,101,115,0,0.019348587482566727
103,115,101,97,114,99,104,0,0,0,0,0,0,0.01934629811515733
103,112,108,101,97,115,101,0,0,0,0,0,0,0.019343992095347633
103,112,114,111,118,105,100,101,0,0,0,0,0,0.019341312038508064
103,111,110,101,0,0,0,0,0,0,0,0,0,0.019340007303775837
103,118,97,108,105,100,0,0,0,0,0,0,0,0.019338015868865764
103,97,109,101,110,105,116,121,0,0,0,0,0,0.019335346433004108
103,99,111,100,101,115,0,0,0,0,0,0,0,0.01933336475872116
103,115,101,97,114,99,104,0,0,0,0,0,0,0.019331079660859073
103,112,108,101,97,115,101,0,0,0,0,0,0,0.01932877793845862
103,116,114,121,0,0,0,0,0,0,0,0,0,0.019327349923824642
103,100,105,102,102,101,114,101,110,116,0,0,0,0.019324290983900292
103,100,97,116,101,115,0,0,0,0,0,0,0,0.01932229903471654
103,110,101,97,114,98,121,0,0,0,0,0,0,0.019319969633569325
103,104,111,116,101,108,115,0,0,0,0,0,0,0.019317580539400733
103,112,114,105,99,105,110,103,0,0,0,0,0,0.019314965356421618
103,101,114,114,111,114,0,0,0,0,0,0,0,0.01931286792398945
103,114,101,116,114,105,101,118,101,0,0,0,0,0.019309931752080296
103,114,97,116,101,0,0,0,0,0,0,0,0,0.01930826226433696
103,105,110,102,111,114,109,97,116,105,111,110,0,0.019304732949305056
103,114,101,113,117,101,115,116,101,100,0,0,0,0.019301567094799313
103,116,105,109,101,0,0,0,0,0,0,0,0,0.019299886463978226
103,112,114,111,98,108,101,109,0,0,0,0,0,0.01929725575575375
103,103,101,116,116,105,110,103,0,0,0,0,0,0.01929462163060793
103,100,101,116,97,105,108,101,100,0,0,0,0,0.019291873062670117
103,114,111,111,109,0,0,0,0,0,0,0,0,0.01929013423173159
103,97,118,97,105,108,0,0,0,0,0,0,0,0.019288167844555244
103,120,109,108,119,115,0,0,0,0,0,0,0,0.01928600431612341
103,114,97,116,101,0,0,0,0,0,0,0,0,0.019284339675798227
103,100,101,116,97,105,108,0,0,0,0,0,0,0.019282081406772882
103,116,104,114,101,119,0,0,0,0,0,0,0,0.019279992411972875
103,101,120,99,101,112,116,105,111,110,0,0,0,0.019276849675475223
103,113,117,101,114,121,0,0,0,0,0,0,0,0.019274710555291803
103,112,114,111,112,105,100,0,0,0,0,0,0,0.01927233919538104
103,112,114,111,112,101,114,116,121,0,0,0,0,0.01926928552134643
103,108,111,110,103,101,114,0,0,0,0,0,0,0.019266945774988324
103,97,118,97,105,108,97,98,108,101,0,0,0,0.019264005580123304
103,112,114,111,112,101,114,116,121,0,0,0,0,0.019260955257881112
103,108,111,111,107,117,112,0,0,0,0,0,0,0.019258536639596223
103,102,97,105,108,101,100,0,0,0,0,0,0,0.019256345625678892
103,115,117,112,112,108,105,101,114,0,0,0,0,0.01925337106597834
103,104,111,116,101,108,105,100,0,0,0,0,0,0.019250790096464996
103,113,117,101,114,121,0,0,0,0,0,0,0,0.01924865782154343
103,99,97,110,0,0,0,0,0,0,0,0,0,0.019247435753011962
103,112,114,111,99,101,101,100,0,0,0,0,0,0.01924488662024976
103,114,101,102,101,114,0,0,0,0,0,0,0,0.01924290117814465
103,109,117,108,116,105,112,108,101,0,0,0,0,0.019239965932195298
103,108,111,99,97,116,105,111,110,115,0,0,0,0.01923685269875795
103,102,97,113,0,0,0,0,0,0,0,0,0,0.01923560673693054
103,100,101,116,97,105,108,115,0,0,0,0,0,0.019233044405192582
103,114,101,99,111,118,101,114,105,110,103,0,0,0.019229749880545162
103,116,121,112,101,115,0,0,0,0,0,0,0,0.019227627410654768
103,101,114,114,111,114,115,0,0,0,0,0,0,0.019225206068352724
103,115,112,101,99,105,102,105,101,100,0,0,0,0.019222235457772203
103,97,114,114,105,118,97,108,0,0,0,0,0,0.01921963070554696
103,100,97,116,101,0,0,0,0,0,0,0,0,0.01921803909671456
103,112,114,105,111,114,0,0,0,0,0,0,0,0.019215958014840624
103,116,111,100,97,121,115,0,0,0,0,0,0,0.019213578530184613
103,100,97,116,101,0,0,0,0,0,0,0,0,0.01921198805194045
103,115,112,101,99,105,102,105,101,100,0,0,0,0.019209022655712865
103,99,105,116,121,0,0,0,0,0,0,0,0,0.01920731814072792
103,114,101,115,111,108,118,101,100,0,0,0,0,0.01920443056191666
103,118,97,108,105,100,0,0,0,0,0,0,0,0.019202472065198005
103,108,111,99,97,116,105,111,110,0,0,0,0,0.019199633092715634
103,115,117,112,112,108,105,101,114,0,0,0,0,0.019196680409339112
103,114,101,116,117,114,110,0,0,0,0,0,0,0.019194255685502017
103,116,101,120,116,0,0,0,0,0,0,0,0,0.019192503223180956
103,110,117,108,108,0,0,0,0,0,0,0,0,0.01919079359850377
103,117,110,112,97,114,115,97,98,108,101,0,0,0.019187547711792773
103,115,117,112,112,108,105,101,114,0,0,0,0,0.019184599693243726
103,114,101,99,111,103,110,105,122,101,100,0,0,0.019181369405015043
103,103,117,101,115,116,115,0,0,0,0,0,0,0.019178970630199774
103,116,97,103,0,0,0,0,0,0,0,0,0,0.019177716345207395
103,108,97,114,103,101,0,0,0,0,0,0,0,0.019175785568805184
103,115,109,97,108,108,0,0,0,0,0,0,0,0.019173795877316397
103,98,97,115,101,100,0,0,0,0,0,0,0,0.01917191687726105
103,115,112,101,99,105,102,105,101,100,0,0,0,0.01916896745122149
103,110,117,109,98,101,114,0,0,0,0,0,0,0.01916664861521812
103,114,111,111,109,115,0,0,0,0,0,0,0,0.019164563749014846
103,116,97,103,0,0,0,0,0,0,0,0,0,0.01916331158886378
103,104,111,116,101,108,0,0,0,0,0,0,0,0.019161312219894193
103,105,100,101,110,116,105,102,105,101,114,0,0,0.019158121770051172
103,117,115,101,100,0,0,0,0,0,0,0,0,0.019156461632325414
103,97,108,111,110,103,0,0,0,0,0,0,0,0.019154510514864245
103,105,100,101,110,116,105,102,105,101,114,0,0,0.019151323079396248
103,108,111,99,97,116,105,111,110,105,100,0,0,0.019148124452498024
103,109,97,114,107,101,116,107,101,121,119,111,114,0.01914437415707201
103,97,100,100,114,101,115,115,0,0,0,0,0,0.019141842035754707
103,97,109,101,110,105,116,121,0,0,0,0,0,0.01913923895916279
103,99,111,100,101,0,0,0,0,0,0,0,0,0.01913767570344803
103,105,110,118,97,108,105,100,0,0,0,0,0,0.019135141525664486
103,99,104,97,105,110,0,0,0,0,0,0,0,0.0191332548639235
103,99,111,100,101,0,0,0,0,0,0,0,0,0.019131692725940768
103,105,110,118,97,108,105,100,0,0,0,0,0,0.019129160460862923
103,99,108,105,101,110,116,0,0,0,0,0,0,0.01912689559448718
103,114,101,113,117,101,115,116,0,0,0,0,0,0.019124221563954144
103,108,97,99,107,101,100,0,0,0,0,0,0,0.01912207188513858
103,108,111,99,97,116,105,111,110,0,0,0,0,0.019119262982312722
103,105,110,102,111,0,0,0,0,0,0,0,0,0.019117631895173924
103,104,111,116,101,108,0,0,0,0,0,0,0,0.01911564401054093
103,115,104,111,112,112,105,110,103,0,0,0,0,0.019112774303819493
103,114,101,113,117,101,115,116,0,0,0,0,0,0.01911010509574409
103,99,108,105,101,110,116,0,0,0,0,0,0,0.019107845654321238
103,114,101,113,117,101,115,116,115,0,0,0,0,0.019104894772366734
103,98,97,100,0,0,0,0,0,0,0,0,0,0.019103739973271597
103,101,110,100,0,0,0,0,0,0,0,0,0,0.01910251804737088
103,100,101,112,97,114,116,97,114,114,105,118,101,0.019098987684221205
103,100,97,116,101,115,0,0,0,0,0,0,0,0.019097050691528148
103,99,108,105,101,110,116,0,0,0,0,0,0,0.019094795051194578
103,114,101,113,117,101,115,116,115,0,0,0,0,0.019091849296794184
103,98,97,100,0,0,0,0,0,0,0,0,0,0.019090696348638834
103,115,116,97,114,116,0,0,0,0,0,0,0,0.019088639585366617
103,98,101,103,105,110,0,0,0,0,0,0,0,0.019086755400402354
103,100,101,112,97,114,116,97,114,114,105,118,101,0.01908323316594315
103,100,97,116,101,115,0,0,0,0,0,0,0,0.01908130001422109
103,104,111,116,101,108,0,0,0,0,0,0,0,0.019079321187282713
103,115,101,108,101,99,116,101,100,0,0,0,0,0.019076595234150492
103,108,111,110,103,101,114,0,0,0,0,0,0,0.019074311963088217
103,97,118,97,105,108,97,98,108,101,0,0,0,0.01907144761888863
103,112,108,101,97,115,101,0,0,0,0,0,0,0.019069220314980415
103,99,104,111,111,115,101,0,0,0,0,0,0,0.01906696432198687
103,97,110,111,116,104,101,114,0,0,0,0,0,0.01906441140604835
103,108,111,99,97,108,101,0,0,0,0,0,0,0.01906222792024043
103,118,97,108,105,100,0,0,0,0,0,0,0,0.01906030399598922
103,108,111,99,97,116,105,111,110,0,0,0,0,0.01905751798225641
103,115,111,108,118,101,100,0,0,0,0,0,0,0.019055215143942768
103,109,97,114,107,101,116,0,0,0,0,0,0,0.019052950587467133
103,108,111,99,97,116,105,111,110,0,0,0,0,0.019050167272500734
103,115,101,114,118,105,99,101,0,0,0,0,0,0.019047619883135847
103,99,108,105,101,110,116,0,0,0,0,0,0,0.0190453784011433
103,114,101,113,117,101,115,116,115,0,0,0,0,0.019042451753590706
103,108,111,99,97,116,105,111,110,0,0,0,0,0.019039672327356986
103,105,110,102,111,0,0,0,0,0,0,0,0,0.019038057136995436
103,110,117,109,98,101,114,0,0,0,0,0,0,0.019035776659251137
103,104,111,116,101,108,0,0,0,0,0,0,0,0.019033809014904614
103,103,117,101,115,116,115,0,0,0,0,0,0,0.019031454679224236
103,101,120,99,101,101,100,115,0,0,0,0,0,0.019028980100510615
103,97,108,108,111,119,97,98,108,101,0,0,0,0.019026058305178593
103,110,117,109,98,101,114,0,0,0,0,0,0,0.019023781300592776
103,112,101,114,0,0,0,0,0,0,0,0,0,0.019022504529415913
103,104,111,116,101,108,0,0,0,0,0,0,0,0.019020540120165855
103,114,111,111,109,0,0,0,0,0,0,0,0,0.019018857878816475
103,110,117,109,98,101,114,0,0,0,0,0,0,0.019016582874534196
103,114,111,111,109,115,0,0,0,0,0,0,0,0.019014536634648048
103,114,101,113,117,101,115,116,0,0,0,0,0,0.019011900997530518
103,103,114,101,97,116,101,114,0,0,0,0,0,0.01900939518843653
103,114,97,116,105,110,103,0,0,0,0,0,0,0.019007139519458448
103,99,111,100,101,0,0,0,0,0,0,0,0,0.019005601337128662
103,105,110,118,97,108,105,100,0,0,0,0,0,0.01900311001174456
103,114,111,111,109,0,0,0,0,0,0,0,0,0.019001431297188252
103,116,121,112,101,0,0,0,0,0,0,0,0,0.01899973213651198
103,114,97,116,101,0,0,0,0,0,0,0,0,0.018998124693762296
103,115,101,108,101,99,116,101,100,0,0,0,0,0.018995427691018942
103,108,111,110,103,101,114,0,0,0,0,0,0,0.018993167642265014
103,97,118,97,105,108,97,98,108,101,0,0,0,0.018990334501001953
103,112,108,101,97,115,101,0,0,0,0,0,0,0.018988129885612003
103,99,104,111,111,115,101,0,0,0,0,0,0,0.018985896846315933
103,97,110,111,116,104,101,114,0,0,0,0,0,0.018983370386566646
103,101,114,114,111,114,97,116,108,97,110,116,105,0.018980977759615412
103,115,101,115,115,105,111,110,0,0,0,0,0,0.018978375366378177
103,101,120,112,105,114,101,100,0,0,0,0,0,0.018975852528769696
103,104,111,116,101,108,0,0,0,0,0,0,0,0.01897390030822834
103,115,111,108,117,116,105,111,110,115,0,0,0,0.01897074896149062
103,102,111,117,110,100,0,0,0,0,0,0,0,0.018968798001271235
103,99,114,105,116,101,114,105,97,0,0,0,0,0.018966071403257973
103,115,112,101,99,105,102,105,101,100,0,0,0,0.018963204584082394
103,101,114,114,111,114,0,0,0,0,0,0,0,0.01896119763001217
103,120,109,108,0,0,0,0,0,0,0,0,0,0.018959889658083064
103,114,101,113,117,101,115,116,0,0,0,0,0,0.018957273724147898
103,115,116,114,117,99,116,117,114,101,0,0,0,0.018954125337602108
103,99,111,114,114,101,99,116,0,0,0,0,0,0.01895160636690215
103,120,109,108,0,0,0,0,0,0,0,0,0,0.018950299918977325
103,119,101,108,108,0,0,0,0,0,0,0,0,0.018948669962307013
103,102,111,114,109,101,100,0,0,0,0,0,0,0.0189464656536734
103,97,110,100,111,114,0,0,0,0,0,0,0,0.018944553603279676
103,116,97,103,115,0,0,0,0,0,0,0,0,0.01894294538740261
103,99,111,114,114,101,99,116,108,121,0,0,0,0.01893991019557196
103,99,114,101,97,116,101,100,0,0,0,0,0,0.018937502993151667
103,109,117,115,116,0,0,0,0,0,0,0,0,0.01893578902621675
103,108,101,97,115,116,0,0,0,0,0,0,0,0.01893385891137269
103,111,110,101,0,0,0,0,0,0,0,0,0,0.0189326170106826
103,97,100,117,108,116,0,0,0,0,0,0,0,0.0189306835080121
103,101,118,101,114,121,0,0,0,0,0,0,0,0.01892868044651387
103,114,111,111,109,0,0,0,0,0,0,0,0,0.018927017665381535
103,115,117,105,116,101,0,0,0,0,0,0,0,0.01892501959876691
103,114,101,115,101,114,118,101,0,0,0,0,0,0.01892246876462595
103,111,114,100,101,114,98,121,116,121,112,101,0,0.018919049200067577
103,113,117,101,114,121,0,0,0,0,0,0,0,0.018917003839542305
103,118,97,108,105,100,0,0,0,0,0,0,0,0.01891511522630614
103,112,108,101,97,115,101,0,0,0,0,0,0,0.018912932583832524
103,116,114,121,0,0,0,0,0,0,0,0,0,0.018911574605327212
103,112,114,111,100,117,99,116,0,0,0,0,0,0.018909007705046166
103,99,117,114,114,101,110,116,108,121,0,0,0,0.01890591649143861
103,97,118,97,105,108,97,98,108,101,0,0,0,0.018903118129582723
103,114,101,113,117,101,115,116,101,100,0,0,0,0.01890011978398925
103,112,114,111,100,117,99,116,0,0,0,0,0,0.01889755684501354
103,97,118,97,105,108,97,98,108,101,0,0,0,0.018894761794569333
103,114,101,115,101,114,118,97,116,105,111,110,0,0.018891384626602916
103,99,97,110,0,0,0,0,0,0,0,0,0,0.018890214797136037
103,112,114,111,99,101,115,115,101,100,0,0,0,0.018887262889091868
103,100,97,121,115,0,0,0,0,0,0,0,0,0.018885657924623225
103,99,111,114,114,101,99,116,0,0,0,0,0,0.018883161396493993
103,105,110,102,111,114,109,97,116,105,111,110,0,0.01887983906345583
103,116,114,121,0,0,0,0,0,0,0,0,0,0.018878486718368174
103,115,111,114,116,98,121,116,121,112,101,0,0,0.018875150851412198
103,113,117,101,114,121,0,0,0,0,0,0,0,0.01887311698651082
103,118,97,108,105,100,0,0,0,0,0,0,0,0.018871239036539703
103,112,108,101,97,115,101,0,0,0,0,0,0,0.018869068940611883
103,116,114,121,0,0,0,0,0,0,0,0,0,0.018867718353512912
103,97,99,99,101,112,116,0,0,0,0,0,0,0.018865590076967975
103,114,101,115,101,114,118,97,116,105,111,110,0,0.01886222711055586
103,108,111,110,103,101,114,0,0,0,0,0,0,0.018860006475316375
103,100,97,121,115,0,0,0,0,0,0,0,0,0.018858406987662106
103,99,108,105,101,110,116,0,0,0,0,0,0,0.018856220068085464
103,114,101,113,117,101,115,116,0,0,0,0,0,0.018853639359706836
103,105,110,99,108,117,100,101,0,0,0,0,0,0.01885121048699126
103,112,111,115,0,0,0,0,0,0,0,0,0,0.018849915874213446
103,105,110,102,111,0,0,0,0,0,0,0,0,0.01884833873993971
103,120,109,108,0,0,0,0,0,0,0,0,0,0.01884704863015818
103,119,101,108,108,0,0,0,0,0,0,0,0,0.018845439401358344
103,102,111,114,109,101,100,0,0,0,0,0,0,0.018843264175843196
103,99,97,110,0,0,0,0,0,0,0,0,0,0.018842101187079324
103,98,111,111,107,0,0,0,0,0,0,0,0,0.018840529583068085
103,114,111,111,109,115,0,0,0,0,0,0,0,0.018838528823795695
103,116,105,109,101,0,0,0,0,0,0,0,0,0.018836941590268563
103,101,120,99,101,101,100,101,100,0,0,0,0,0.018834376575052103
103,109,97,120,105,109,117,109,0,0,0,0,0,0.018831847800496928
103,110,117,109,98,101,114,0,0,0,0,0,0,0.018829627461652627
103,104,111,116,101,108,115,0,0,0,0,0,0,0.018827383331060404
103,114,101,113,117,101,115,116,0,0,0,0,0,0.018824812098639194
103,99,111,109,0,0,0,0,0,0,0,0,0,0.0188235988101157
103,116,114,97,118,101,108,110,111,119,0,0,0,0.01882056778051967
103,115,117,112,112,108,105,101,114,0,0,0,0,0.01881776050451296
103,104,111,116,101,108,0,0,0,0,0,0,0,0.018815846732194042
103,109,101,114,99,104,97,110,116,0,0,0,0,0.018813179334184214
103,116,114,97,110,115,108,97,116,111,114,0,0,0.0188099829482864
103,116,114,97,110,115,108,97,116,111,114,0,0,0.018806788077290554
103,101,120,99,101,112,116,105,111,110,0,0,0,0.018803841317161122
103,114,97,116,101,0,0,0,0,0,0,0,0,0.018802273198011598
103,100,101,116,97,105,108,0,0,0,0,0,0,0.018800150663131347
103,115,101,114,118,105,99,101,0,0,0,0,0,0.018797686065923826
103,116,104,114,101,119,0,0,0,0,0,0,0,0.018795720509815577
103,101,120,99,101,112,116,105,111,110,0,0,0,0.018792778196679495
103,113,117,101,114,121,0,0,0,0,0,0,0,0.018790765260528787
103,112,114,111,112,105,100,0,0,0,0,0,0,0.01878853651717425
103,99,111,109,116,114,97,118,101,108,110,111,119,0.01878506922579942
103,115,117,112,112,108,105,101,114,0,0,0,0,0.018782275555103565
103,104,111,116,101,108,0,0,0,0,0,0,0,0.01878037057607202
103,109,101,114,99,104,97,110,116,0,0,0,0,0.01877771617431282
103,116,114,97,110,115,108,97,116,111,114,0,0,0.018774535962102584
103,116,114,97,110,115,108,97,116,111,114,0,0,0.018771357253457206
103,101,120,99,101,112,116,105,111,110,0,0,0,0.018768425106123487
103,114,97,116,101,100,101,116,97,105,108,0,0,0.0187654229062357
103,115,101,114,118,105,99,101,0,0,0,0,0,0.01876296993593433
103,116,104,114,101,119,0,0,0,0,0,0,0,0.01876101330234165
103,101,120,99,101,112,116,105,111,110,0,0,0,0.018758085428934264
103,100,97,121,115,0,0,0,0,0,0,0,0,0.018756506292992185
103,97,100,118,97,110,99,101,0,0,0,0,0,0.018754181218723517
103,109,97,120,105,109,117,109,0,0,0,0,0,0.018751679468504253
103,99,97,110,0,0,0,0,0,0,0,0,0,0.018750529687093866
103,115,101,97,114,99,104,101,100,0,0,0,0,0.01874796277515701
103,101,114,114,111,114,115,115,117,112,112,108,105,0.018745839798432824
103,101,114,114,111,114,0,0,0,0,0,0,0,0.018743888375417798
